Date,Close/Last,Volume,Open,High,Low
17/04/2020,116.27,4965992,$115.4713,$116.5263,$114.1356
16/04/2020,112.02,6457556,$115.1906,$115.9069,$110.7479
15/04/2020,114.88,5637341,$115.2971,$116.3281,$113.0128
14/04/2020,119.93,5088660,$119.4978,$121.1626,$118.6847
13/04/2020,117.26,5119713,$117.7265,$117.8911,$114.2517
09/04/2020,117.60,5576815,$116.6134,$118.9751,$116.3107
08/04/2020,115.46,5158641,$112.5773,$116.1101,$111.3811
07/04/2020,111.25,5595329,$114.9873,$115.7326,$111.1835
06/04/2020,111.14,7034193,$106.8085,$111.9191,$106.5956
03/04/2020,102.93,4538750,$105.4244,$106.5375,$101.5528
02/04/2020,106.47,6328674,$101.9884,$106.7795,$101.7657
01/04/2020,101.77,6112947,$102.9466,$106.3923,$101.1666
31/03/2020,107.37,6346676,$108.4056,$110.1575,$106.6343
30/03/2020,109.31,5564541,$104.6211,$109.8187,$104.35
27/03/2020,104.56,6423038,$105.0953,$107.9216,$104.1903
26/03/2020,109.27,7158052,$103.4789,$109.5187,$102.1819
25/03/2020,102.45,8654047,$102.0948,$108.8681,$99.5299
24/03/2020,102.09,7973944,$96.781,$102.6368,$96.0744
23/03/2020,91.73,9729393,$91.564,$94.6032,$87.6536
20/03/2020,92.33,10546460,$97.6812,$97.7489,$91.6705
19/03/2020,97.12,8396521,$99.0459,$100.3623,$95.0823
18/03/2020,100.23,8772460,$96.2196,$103.5026,$96.2099
17/03/2020,103.23,9258338,$97.3811,$103.9484,$93.9838
16/03/2020,95.90,10567960,$94.8549,$103.9629,$91.9512
13/03/2020,104.49,12502110,$105.1921,$105.6567,$97.5747
12/03/2020,99.51,12512660,$106.131,$106.2762,$98.9975
11/03/2020,114.18,8451038,$117.1264,$118.646,$112.6487
10/03/2020,120.77,11410690,$118.8396,$120.8722,$112.0449
09/03/2020,114.03,10757490,$116.3037,$118.4815,$113.5161
06/03/2020,123.63,8193257,$122.6338,$124.2115,$120.5238
05/03/2020,125.39,5446227,$126.3119,$128.0444,$124.3276
04/03/2020,129.91,4996370,$127.3572,$129.9705,$124.86
03/03/2020,124.76,7896068,$130.1641,$131.7273,$123.6985
02/03/2020,129.99,8531415,$126.5538,$130.1254,$123.8437
28/02/2020,125.97,13012230,$125.8085,$126.8829,$122.3047
27/02/2020,128.84,8421125,$132.8355,$134.239,$128.7413
26/02/2020,135.27,5409537,$138.3139,$139.4367,$135.1198
25/02/2020,137.16,6211547,$141.808,$142.3501,$136.7275
24/02/2020,141.73,5452408,$140.8401,$143.2986,$140.7143
21/02/2020,145.03,3537258,$146.1927,$146.1927,$144.0633
20/02/2020,146.37,2880709,$145.97,$146.754,$144.7118
19/02/2020,146.02,2733277,$146.6766,$147.0154,$145.4861
18/02/2020,146.25,3343514,$144.9828,$146.5217,$144.8376
14/02/2020,145.86,6099244,$149.4642,$149.5997,$144.9634
13/02/2020,149.36,3820697,$149.4158,$149.861,$148.4866
12/02/2020,150.33,4438007,$148.8157,$150.6063,$148.5931
11/02/2020,148.55,3835112,$150.1417,$150.2385,$147.8288
10/02/2020,149.47,5239807,$148.0607,$149.4835,$146.7153
07/02/2020,148.49,6423429,$149.59,$150.5482,$148.0123
06/02/2020,151.73,8400545,$151.7872,$153.6552,$150.4321
05/02/2020,151.31,14386820,$145.3893,$152.3873,$145.3312
04/02/2020,144.32,5620966,$143.0373,$144.5859,$142.1662
03/02/2020,141.58,8887502,$139.6206,$142.5533,$139.2818
31/01/2020,139.12,18994560,$138.3139,$139.427,$136.2716
30/01/2020,132.38,5057906,$132.3709,$132.5742,$130.6384
29/01/2020,133.27,3054714,$134.7036,$135.1004,$133.1791
28/01/2020,135.07,3451557,$135.023,$135.9619,$134.2971
27/01/2020,134.17,4166562,$134.0551,$135.5738,$133.6679
24/01/2020,136.05,5580189,$138.7882,$139.3012,$135.9522
23/01/2020,138.28,5657790,$139.5722,$139.7751,$137.588
22/01/2020,139.27,16470430,$138.7204,$141.1111,$137.9751
21/01/2020,134.70,7244079,$133.3872,$134.8778,$133.184
17/01/2020,133.87,5623336,$132.158,$133.8906,$131.7902
16/01/2020,133.55,4320911,$132.913,$133.7551,$132.6129
15/01/2020,132.24,4045952,$131.6353,$133.6244,$131.3546
14/01/2020,131.46,3683458,$131.9064,$132.7378,$131.1998
13/01/2020,132.22,3531572,$131.132,$132.2548,$130.7352
10/01/2020,132.30,3255641,$132.6032,$133.4453,$131.9354
09/01/2020,132.35,3732830,$131.3837,$132.40,$130.9675
08/01/2020,130.97,4346140,$130.1932,$131.4998,$129.6221
07/01/2020,129.88,3275968,$129.3995,$130.6287,$129.1188
06/01/2020,129.80,2426305,$129.1381,$129.9318,$128.9252
03/01/2020,130.03,2373676,$129.2833,$130.5319,$129.2736
02/01/2020,131.07,3148833,$130.6674,$131.5579,$130.4449
31/12/2019,129.74,3778012,$128.2767,$129.8157,$128.1509
30/12/2019,128.55,4118937,$130.861,$130.9578,$128.2477
27/12/2019,130.93,2752706,$130.6674,$131.3934,$130.5416
26/12/2019,130.58,2130706,$130.6481,$130.9631,$130.3287
24/12/2019,130.65,1202087,$131.2579,$131.2675,$130.2899
23/12/2019,131.20,2803168,$131.4224,$131.7805,$130.6674
20/12/2019,131.24,7112072,$131.3837,$132.0419,$130.619
19/12/2019,130.24,3866717,$130.1448,$130.4013,$129.8834
18/12/2019,130.10,3102353,$130.2319,$130.6674,$129.8451
17/12/2019,129.91,2907547,$129.9705,$130.3674,$129.1769
16/12/2019,129.83,3049325,$130.6094,$131.103,$129.5543
13/12/2019,129.90,2534970,$130.4255,$131.1514,$129.7092
12/12/2019,130.98,4824186,$129.4092,$131.3066,$129.3704
11/12/2019,129.47,3953311,$129.806,$130.1932,$129.3801
10/12/2019,129.61,3480385,$129.6221,$130.5126,$129.2736
09/12/2019,129.62,2978801,$129.0704,$130.2706,$128.9833
06/12/2019,128.94,3437994,$128.4896,$129.5931,$128.4412
05/12/2019,127.68,3598578,$128.7219,$128.9639,$127.4021
04/12/2019,127.75,3530773,$128.5961,$129.3898,$127.725
03/12/2019,127.88,3711071,$127.7637,$128.1896,$126.4948
02/12/2019,128.64,3067831,$130.1351,$130.1835,$128.2283
29/11/2019,130.14,1825255,$129.3124,$130.2028,$128.7607
27/11/2019,129.48,3282827,$131.0062,$131.3546,$129.3317
26/11/2019,130.75,3793337,$131.7805,$131.7805,$130.4448
25/11/2019,131.61,2590170,$130.1544,$131.6353,$130.0383
22/11/2019,130.03,3297797,$129.8834,$130.3287,$129.3027
21/11/2019,129.54,3345343,$129.1188,$129.8641,$128.7123
20/11/2019,128.93,4140148,$129.7576,$130.1461,$128.4896
19/11/2019,130.20,2995071,$130.5513,$131.0352,$130.1448
18/11/2019,130.00,3210872,$129.9899,$130.1641,$128.9542
15/11/2019,130.09,3262656,$130.077,$130.7836,$129.7286
14/11/2019,129.70,4231471,$129.8254,$130.0189,$129.051
13/11/2019,130.16,3060924,$131.0449,$131.2288,$129.5495
12/11/2019,131.24,3046536,$131.5095,$132.2742,$130.6868
11/11/2019,131.12,2568755,$132.7968,$132.7968,$130.6674
08/11/2019,133.19,2278602,$133.1646,$133.1937,$131.7902
07/11/2019,133.27,4073908,$133.4453,$134.6697,$133.1646
06/11/2019,134.33,4477291,$133.5712,$134.3261,$133.1356
05/11/2019,133.46,3014961,$133.3776,$134.3068,$133.213
04/11/2019,133.25,3335389,$131.8676,$133.3195,$131.858
01/11/2019,131.18,3089789,$130.1835,$131.2095,$129.7866
31/10/2019,129.44,3412119,$130.7739,$130.9094,$128.9542
30/10/2019,130.91,2252989,$129.535,$130.9384,$128.9252
29/10/2019,129.53,4160718,$131.074,$131.2191,$129.1575
28/10/2019,131.61,3226132,$131.6353,$132.2451,$131.0982
25/10/2019,131.09,2579055,$129.8157,$131.5676,$129.7963
24/10/2019,129.77,2619309,$130.5029,$130.7352,$129.022
23/10/2019,130.07,3627345,$129.2349,$130.2464,$128.4412
22/10/2019,129.66,4195803,$128.2961,$129.7479,$127.3862
21/10/2019,128.33,6372983,$128.3541,$128.8284,$126.699
18/10/2019,129.79,7178379,$129.9125,$130.1738,$128.0057
17/10/2019,129.95,15830810,$130.6674,$131.6353,$128.6445
16/10/2019,137.55,5915705,$137.9171,$138.3623,$136.8528
15/10/2019,138.41,3046999,$137.9654,$139.1076,$137.2589
14/10/2019,137.48,2325609,$137.7428,$137.859,$136.7846
11/10/2019,138.18,3018669,$138.1881,$139.8625,$138.0332
10/10/2019,136.60,2646693,$135.2843,$137.2298,$135.0811
09/10/2019,135.19,2633472,$135.2843,$135.8264,$134.3358
08/10/2019,133.94,3344083,$135.7393,$135.9666,$133.8131
07/10/2019,136.75,2488799,$137.6944,$138.1203,$136.6878
04/10/2019,138.40,2449483,$137.5009,$138.4688,$136.5039
03/10/2019,137.46,3161718,$137.075,$137.5105,$134.7133
02/10/2019,137.14,3347276,$137.6267,$137.7001,$136.0587
01/10/2019,139.05,2973714,$140.9176,$142.6211,$138.9334
30/09/2019,140.75,4004429,$139.1173,$141.8661,$139.1173
27/09/2019,138.64,2357082,$139.7754,$140.4336,$137.8106
26/09/2019,138.94,2314542,$138.5752,$139.2624,$136.8717
25/09/2019,138.57,2546205,$137.1911,$139.0205,$136.3382
24/09/2019,137.13,3311171,$137.9267,$138.3042,$136.5426
23/09/2019,137.51,1850061,$136.6588,$137.6557,$136.0471
20/09/2019,137.33,5217881,$138.6527,$139.214,$137.2686
19/09/2019,138.38,3182092,$137.888,$140.3755,$137.8783
18/09/2019,137.66,1995159,$137.4912,$137.7332,$136.0006
17/09/2019,137.64,2940494,$137.9074,$137.9074,$136.1458
16/09/2019,137.91,1928500,$137.9848,$139.0301,$137.7041
13/09/2019,139.06,2206612,$139.6883,$140.0077,$138.6623
12/09/2019,139.01,2505432,$139.4076,$139.4173,$137.3266
11/09/2019,138.99,3869731,$140.2013,$140.4626,$138.1253
10/09/2019,140.39,4979741,$138.4107,$140.7917,$138.372
09/09/2019,138.02,4226944,$136.078,$138.43,$135.9522
06/09/2019,136.06,2577200,$136.9782,$136.983,$135.9522
05/09/2019,136.45,5012914,$133.8615,$137.1476,$133.6195
04/09/2019,131.95,2262081,$131.3546,$132.0515,$130.8126
03/09/2019,129.80,2828242,$130.5222,$130.5719,$129.0511
30/08/2019,131.18,2960594,$131.2288,$131.7031,$130.0506
29/08/2019,130.55,2972842,$129.8737,$131.3353,$129.7382
28/08/2019,128.50,2720362,$126.2538,$128.6251,$125.8666
27/08/2019,126.96,4728392,$126.9894,$127.4696,$126.1279
26/08/2019,125.82,2836837,$126.8442,$127.0862,$125.0149
23/08/2019,125.41,4818759,$129.3414,$129.9512,$124.6954
22/08/2019,130.01,2695009,$130.3674,$131.3256,$129.5156
21/08/2019,129.94,2806774,$130.6287,$131.5773,$129.5059
20/08/2019,128.73,3018934,$130.8997,$130.9384,$128.5477
19/08/2019,130.71,3165436,$130.5513,$131.9547,$130.5513
16/08/2019,129.47,3011993,$128.7703,$130.2706,$128.687
15/08/2019,127.69,3738945,$127.0087,$128.1218,$126.0699
14/08/2019,127.04,5114159,$129.6124,$129.8544,$126.7764
13/08/2019,131.43,4551170,$129.5059,$132.187,$128.5437
12/08/2019,129.38,4083850,$131.3063,$131.5095,$128.9058
09/08/2019,131.76,5244594,$134.8004,$134.8391,$131.0062
08/08/2019,135.60,5261444,$134.0067,$135.9135,$133.3389
07/08/2019,134.65,5931883,$134.2874,$135.1004,$132.0336
06/08/2019,136.21,5070650,$137.4718,$137.8977,$134.8391
05/08/2019,136.24,7114871,$140.3271,$140.4433,$134.6842
02/08/2019,142.52,8101720,$144.2472,$148.0414,$140.9176
01/08/2019,145.50,6344006,$144.1213,$147.9155,$143.7342
31/07/2019,143.48,3722907,$144.8957,$145.3603,$141.6919
30/07/2019,144.96,2632726,$145.186,$145.5732,$144.4311
29/07/2019,146.04,2075528,$146.2604,$146.6185,$145.4958
26/07/2019,146.50,2904494,$146.1539,$146.5508,$145.2828
25/07/2019,145.56,3102113,$145.0118,$145.7861,$143.8406
24/07/2019,145.22,2952435,$145.3022,$146.5895,$144.4069
23/07/2019,145.55,3742204,$145.7377,$145.8829,$143.618
22/07/2019,144.93,4093239,$145.3409,$147.0638,$144.8957
19/07/2019,144.88,7290678,$145.1473,$146.7153,$144.7505
18/07/2019,144.83,12695390,$137.9267,$145.4861,$137.6364
17/07/2019,138.48,6064265,$139.0011,$139.185,$137.3944
16/07/2019,138.92,3474688,$138.5752,$139.4173,$138.43
15/07/2019,138.72,2368309,$138.3042,$138.9043,$137.5589
12/07/2019,138.16,2786276,$137.3653,$138.3333,$137.1137
11/07/2019,136.71,2133327,$136.2716,$137.0363,$135.7973
10/07/2019,135.96,2513931,$135.507,$137.3557,$135.3037
09/07/2019,134.86,3365227,$136.0974,$136.4652,$134.6649
08/07/2019,136.06,2395487,$136.5233,$136.7507,$135.7683
05/07/2019,136.84,2135085,$136.349,$136.9491,$135.4199
03/07/2019,137.00,1930361,$136.2039,$137.2686,$135.9232
02/07/2019,135.72,2410092,$135.265,$135.9232,$134.994
01/07/2019,135.39,3387184,$135.1198,$136.9491,$134.8101
28/06/2019,133.47,6154039,$134.1229,$134.6746,$133.4163
27/06/2019,134.07,2149824,$134.268,$134.8294,$133.5228
26/06/2019,134.07,2284567,$134.4132,$135.1972,$133.9654
25/06/2019,133.92,2801251,$134.9843,$135.0714,$133.697
24/06/2019,134.88,2186137,$134.7326,$135.6522,$134.5875
21/06/2019,134.73,5288759,$133.997,$135.0617,$133.9486
20/06/2019,134.39,3071017,$134.4713,$135.0617,$133.7647
19/06/2019,132.68,2382520,$132.0515,$133.9196,$131.8676
18/06/2019,132.00,2914698,$130.861,$132.7871,$130.861
17/06/2019,130.62,2194129,$131.0449,$131.6644,$130.3771
14/06/2019,130.81,2193367,$131.0933,$131.5192,$130.1157
13/06/2019,131.40,2955419,$130.7933,$131.8967,$130.7545
12/06/2019,130.54,2254741,$131.2095,$131.5773,$130.0964
11/06/2019,131.59,3407345,$130.9772,$132.0806,$130.7158
10/06/2019,130.42,2911327,$130.0673,$131.0087,$129.6124
07/06/2019,129.03,2553398,$128.2186,$130.3964,$127.967
06/06/2019,127.98,2298248,$127.9476,$128.3929,$126.699
